wave,norm,flux
3714.00,0.951595,1.19614e+06
3715.00,0.970294,1.22299e+06
3716.00,0.970661,1.22691e+06
3717.00,0.974069,1.23470e+06
3718.00,0.968474,1.23095e+06
3719.00,0.931309,1.18686e+06
3720.00,0.868019,1.10915e+06
3721.00,0.793665,1.01687e+06
3722.00,0.756349,971966.
3723.00,0.821194,1.05841e+06
3724.00,0.912284,1.17873e+06
3725.00,0.956751,1.23917e+06
3726.00,0.958272,1.24415e+06
3727.00,0.935630,1.21777e+06
3728.00,0.935411,1.22062e+06
3729.00,0.957124,1.25197e+06
3730.00,0.962690,1.26217e+06
3731.00,0.948789,1.24679e+06
3732.00,0.903865,1.19034e+06
3733.00,0.814017,1.07430e+06
3734.00,0.725885,960250.
3735.00,0.731083,969591.
3736.00,0.796639,1.05878e+06
3737.00,0.841117,1.12019e+06
3738.00,0.897040,1.19718e+06
3739.00,0.945945,1.26490e+06
3740.00,0.959776,1.28585e+06
3741.00,0.951623,1.27739e+06
3742.00,0.939640,1.26372e+06
3743.00,0.929106,1.25190e+06
3744.00,0.918981,1.24053e+06
3745.00,0.893112,1.20774e+06
3746.00,0.873781,1.18378e+06
3747.00,0.876472,1.18948e+06
3748.00,0.837168,1.13791e+06
3749.00,0.749891,1.02093e+06
3750.00,0.707792,965441.
3751.00,0.780257,1.06622e+06
3752.00,0.879220,1.20323e+06
3753.00,0.928846,1.27300e+06
3754.00,0.955786,1.31190e+06
3755.00,0.975545,1.34103e+06
3756.00,0.974226,1.34119e+06
3757.00,0.942683,1.29965e+06
3758.00,0.901344,1.24447e+06
3759.00,0.889814,1.23033e+06
3760.00,0.903676,1.25121e+06
3761.00,0.917861,1.27254e+06
3762.00,0.934614,1.29746e+06
3763.00,0.937465,1.30303e+06
3764.00,0.928542,1.29227e+06
3765.00,0.935554,1.30366e+06
3766.00,0.936383,1.30636e+06
3767.00,0.922495,1.28851e+06
3768.00,0.906448,1.26755e+06
3769.00,0.853912,1.19535e+06
3770.00,0.762355,1.06839e+06
3771.00,0.747504,1.04896e+06
3772.00,0.837825,1.17707e+06
3773.00,0.916306,1.28859e+06
3774.00,0.936852,1.31879e+06
3775.00,0.934994,1.31753e+06
3776.00,0.944121,1.33177e+06
3777.00,0.964817,1.36233e+06
3778.00,0.978048,1.38235e+06
3779.00,0.982551,1.39005e+06
3780.00,0.987392,1.39823e+06
3781.00,0.989889,1.40307e+06
3782.00,0.984686,1.39697e+06
3783.00,0.973704,1.38264e+06
3784.00,0.970917,1.37993e+06
3785.00,0.968807,1.37812e+06
3786.00,0.952675,1.35634e+06
3787.00,0.939200,1.33830e+06
3788.00,0.937616,1.33718e+06
3789.00,0.944557,1.34820e+06
3790.00,0.952967,1.36131e+06
3791.00,0.964903,1.37947e+06
3792.00,0.970962,1.38921e+06
3793.00,0.959086,1.37326e+06
3794.00,0.932159,1.33572e+06
3795.00,0.901986,1.29346e+06
3796.00,0.853325,1.22454e+06
3797.00,0.754082,1.08287e+06
3798.00,0.689753,991324.
3799.00,0.752740,1.08275e+06
3800.00,0.863782,1.24332e+06
3801.00,0.935717,1.34773e+06
3802.00,0.965840,1.39204e+06
3803.00,0.978518,1.41125e+06
3804.00,0.979614,1.41376e+06
3805.00,0.968532,1.39868e+06
3806.00,0.950162,1.37304e+06
3807.00,0.938563,1.35718e+06
3808.00,0.952869,1.37876e+06
3809.00,0.976170,1.41336e+06
3810.00,0.987300,1.43035e+06
3811.00,0.983848,1.42621e+06
3812.00,0.961196,1.39420e+06
3813.00,0.932074,1.35277e+06
3814.00,0.922302,1.33940e+06
3815.00,0.922017,1.33977e+06
3816.00,0.930798,1.35333e+06
3817.00,0.958670,1.39466e+06
3818.00,0.978152,1.42378e+06
3819.00,0.965993,1.40684e+06
3820.00,0.932584,1.35893e+06
3821.00,0.927385,1.35214e+06
3822.00,0.954533,1.39248e+06
3823.00,0.959882,1.40100e+06
3824.00,0.932909,1.36234e+06
3825.00,0.912394,1.33310e+06
3826.00,0.915307,1.33806e+06
3827.00,0.924471,1.35215e+06
3828.00,0.921600,1.34863e+06
3829.00,0.918442,1.34469e+06
3830.00,0.927644,1.35885e+06
3831.00,0.920446,1.34894e+06
3832.00,0.878775,1.28848e+06
3833.00,0.832063,1.22058e+06
3834.00,0.759763,1.11502e+06
3835.00,0.685864,1.00708e+06
3836.00,0.713141,1.04772e+06
3837.00,0.804099,1.18189e+06
3838.00,0.854043,1.25584e+06
3839.00,0.879854,1.29438e+06
3840.00,0.894130,1.31597e+06
3841.00,0.907592,1.33640e+06
3842.00,0.940370,1.38529e+06
3843.00,0.963413,1.41985e+06
3844.00,0.970487,1.43090e+06
3845.00,0.968258,1.42823e+06
3846.00,0.966144,1.42573e+06
3847.00,0.973329,1.43696e+06
3848.00,0.979346,1.44645e+06
3849.00,0.965987,1.42731e+06
3850.00,0.945697,1.39792e+06
3851.00,0.950602,1.40577e+06
3852.00,0.969782,1.43473e+06
3853.00,0.981890,1.45323e+06
3854.00,0.985948,1.45982e+06
3855.00,0.974582,1.44356e+06
3856.00,0.953090,1.41230e+06
3857.00,0.945418,1.40150e+06
3858.00,0.937807,1.39076e+06
3859.00,0.919283,1.36382e+06
3860.00,0.921813,1.36813e+06
3861.00,0.955365,1.41848e+06
3862.00,0.982964,1.46001e+06
3863.00,0.989360,1.47006e+06
3864.00,0.981566,1.45902e+06
3865.00,0.966457,1.43711e+06
3866.00,0.963319,1.43299e+06
3867.00,0.974885,1.45074e+06
3868.00,0.985453,1.46700e+06
3869.00,0.990470,1.47501e+06
3870.00,0.989334,1.47385e+06
3871.00,0.976239,1.45486e+06
3872.00,0.950074,1.41637e+06
3873.00,0.938585,1.39976e+06
3874.00,0.955751,1.42588e+06
3875.00,0.975935,1.45650e+06
3876.00,0.976414,1.45771e+06
3877.00,0.946418,1.41341e+06
3878.00,0.903657,1.35002e+06
3879.00,0.913353,1.36502e+06
